"Zip","Latitude","Longitude","LatLong","StateCode"
"91346",34.257500,-118.466300,"34.257500:-118.466300","CA"
"91350",34.424243,-118.507344,"34.424243:-118.507344","CA"
"91351",34.433792,-118.462336,"34.433792:-118.462336","CA"
"91352",34.231612,-118.344504,"34.231612:-118.344504","CA"
"91354",34.452371,-118.553192,"34.452371:-118.553192","CA"
"91355",34.420919,-118.606354,"34.420919:-118.606354","CA"
"91356",34.155006,-118.546246,"34.155006:-118.546246","CA"
"91357",34.173400,-118.553100,"34.173400:-118.553100","CA"
"91360",34.213406,-118.881380,"34.213406:-118.881380","CA"
"91361",34.149552,-118.878212,"34.149552:-118.878212","CA"
"91362",34.196318,-118.819288,"34.196318:-118.819288","CA"
"91364",34.154169,-118.599440,"34.154169:-118.599440","CA"
"91365",34.168400,-118.605000,"34.168400:-118.605000","CA"
"91367",34.174899,-118.615271,"34.174899:-118.615271","CA"
"91376",34.123200,-118.770000,"34.123200:-118.770000","CA"
"91377",34.188160,-118.764801,"34.188160:-118.764801","CA"
"91381",34.370750,-118.616305,"34.370750:-118.616305","CA"
"91384",34.530652,-118.633990,"34.530652:-118.633990","CA"
"91387",34.424742,-118.410016,"34.424742:-118.410016","CA"
"91390",34.536249,-118.401606,"34.536249:-118.401606","CA"
"91401",34.179408,-118.430728,"34.179408:-118.430728","CA"
"91402",34.228828,-118.444434,"34.228828:-118.444434","CA"
"91403",34.145572,-118.466216,"34.145572:-118.466216","CA"
"91405",34.202678,-118.444487,"34.202678:-118.444487","CA"
"91406",34.196092,-118.492367,"34.196092:-118.492367","CA"
"91411",34.177776,-118.461448,"34.177776:-118.461448","CA"
"91416",34.159200,-118.500300,"34.159200:-118.500300","CA"
"91423",34.146527,-118.431076,"34.146527:-118.431076","CA"
"91436",34.153648,-118.497744,"34.153648:-118.497744","CA"
"91502",34.177273,-118.309626,"34.177273:-118.309626","CA"
"91504",34.203148,-118.326586,"34.203148:-118.326586","CA"
"91505",34.178106,-118.347839,"34.178106:-118.347839","CA"
"91601",34.168536,-118.369804,"34.168536:-118.369804","CA"
"91602",34.149752,-118.366435,"34.149752:-118.366435","CA"
"91604",34.139095,-118.391455,"34.139095:-118.391455","CA"
"91605",34.208154,-118.394128,"34.208154:-118.394128","CA"
"91606",34.186684,-118.390718,"34.186684:-118.390718","CA"
"91607",34.164895,-118.400900,"34.164895:-118.400900","CA"
"91706",34.096564,-117.966695,"34.096564:-117.966695","CA"
"91709",33.947373,-117.728880,"33.947373:-117.728880","CA"
"91723",34.084665,-117.887962,"34.084665:-117.887962","CA"
"91724",34.079253,-117.851120,"34.079253:-117.851120","CA"
"91730",34.099404,-117.576336,"34.099404:-117.576336","CA"
"91737",34.152626,-117.579114,"34.152626:-117.579114","CA"
"91739",34.124596,-117.521412,"34.124596:-117.521412","CA"
"91741",34.154509,-117.840930,"34.154509:-117.840930","CA"
"91744",34.028794,-117.932986,"34.028794:-117.932986","CA"
"91745",34.001808,-117.983356,"34.001808:-117.983356","CA"
"91746",34.043272,-117.995326,"34.043272:-117.995326","CA"
"91748",33.979848,-117.903167,"33.979848:-117.903167","CA"
"91752",33.989521,-117.531614,"33.989521:-117.531614","CA"
"91754",34.052575,-118.147786,"34.052575:-118.147786","CA"
"91755",34.051592,-118.111739,"34.051592:-118.111739","CA"
"91761",34.026705,-117.587454,"34.026705:-117.587454","CA"
"91765",33.994491,-117.818308,"33.994491:-117.818308","CA"
"91770",34.062548,-118.081984,"34.062548:-118.081984","CA"
"91775",34.116316,-118.092668,"34.116316:-118.092668","CA"
"91780",34.103091,-118.050886,"34.103091:-118.050886","CA"
"91789",34.013021,-117.853936,"34.013021:-117.853936","CA"
"91790",34.070095,-117.941934,"34.070095:-117.941934","CA"
"91791",34.062023,-117.887351,"34.062023:-117.887351","CA"
"91792",34.024611,-117.897285,"34.024611:-117.897285","CA"
"91803",34.075573,-118.143977,"34.075573:-118.143977","CA"
"92008",33.150840,-117.313250,"33.150840:-117.313250","CA"
"92009",33.095680,-117.244034,"33.095680:-117.244034","CA"
"92011",33.108559,-117.298979,"33.108559:-117.298979","CA"
"92013",33.096300,-117.262600,"33.096300:-117.262600","CA"
"92026",33.223536,-117.106820,"33.223536:-117.106820","CA"
"92028",33.394303,-117.296416,"33.394303:-117.296416","CA"
"92056",33.200570,-117.291247,"33.200570:-117.291247","CA"
"92057",33.252431,-117.286027,"33.252431:-117.286027","CA"
"92058",33.285750,-117.356080,"33.285750:-117.356080","CA"
"92069",33.187084,-117.158477,"33.187084:-117.158477","CA"
"92081",33.163050,-117.247481,"33.163050:-117.247481","CA"
"92084",33.210937,-117.207617,"33.210937:-117.207617","CA"
"92126",32.911042,-117.144792,"32.911042:-117.144792","CA"
"92284",34.156561,-116.484946,"34.156561:-116.484946","CA"
"92313",34.032379,-117.313682,"34.032379:-117.313682","CA"
"92316",34.063000,-117.393945,"34.063000:-117.393945","CA"
"92324",34.026594,-117.265254,"34.026594:-117.265254","CA"
"92335",34.085692,-117.462491,"34.085692:-117.462491","CA"
"92336",34.146127,-117.459940,"34.146127:-117.459940","CA"
"92337",34.051860,-117.466884,"34.051860:-117.466884","CA"
"92376",34.103086,-117.387353,"34.103086:-117.387353","CA"
"92377",34.160757,-117.392737,"34.160757:-117.392737","CA"
"92503",33.899075,-117.439968,"33.899075:-117.439968","CA"
"92504",33.903949,-117.405431,"33.903949:-117.405431","CA"
"92505",33.935482,-117.492285,"33.935482:-117.492285","CA"
"92506",33.932720,-117.349823,"33.932720:-117.349823","CA"
"92507",33.970023,-117.323008,"33.970023:-117.323008","CA"
"92508",33.888780,-117.321421,"33.888780:-117.321421","CA"
"92509",33.998649,-117.447392,"33.998649:-117.447392","CA"
"92517",33.953300,-117.395500,"33.953300:-117.395500","CA"
"92530",33.623306,-117.396752,"33.623306:-117.396752","CA"
"92544",33.639976,-116.892206,"33.639976:-116.892206","CA"
"92545",33.727637,-117.061934,"33.727637:-117.061934","CA"
"92551",33.880882,-117.224713,"33.880882:-117.224713","CA"
"92553",33.921990,-117.249371,"33.921990:-117.249371","CA"
"92555",33.901688,-117.107273,"33.901688:-117.107273","CA"
"92557",33.973926,-117.258816,"33.973926:-117.258816","CA"
"92563",33.586008,-117.140955,"33.586008:-117.140955","CA"
"92570",33.778829,-117.326646,"33.778829:-117.326646","CA"
"92571",33.830672,-117.195495,"33.830672:-117.195495","CA"
"92582",33.811215,-117.020098,"33.811215:-117.020098","CA"
"92583",33.803957,-116.924742,"33.803957:-116.924742","CA"
"92584",33.657528,-117.189107,"33.657528:-117.189107","CA"
"92585",33.738922,-117.182112,"33.738922:-117.182112","CA"
"92586",33.707286,-117.199405,"33.707286:-117.199405","CA"
"92592",33.540993,-117.008339,"33.540993:-117.008339","CA"
"92595",33.621680,-117.259824,"33.621680:-117.259824","CA"
"92602",33.748442,-117.745505,"33.748442:-117.745505","CA"
"92603",33.624468,-117.795152,"33.624468:-117.795152","CA"
"92604",33.690273,-117.789938,"33.690273:-117.789938","CA"
"92606",33.699822,-117.816856,"33.699822:-117.816856","CA"
"92607",33.542500,-117.782500,"33.542500:-117.782500","CA"
"92610",33.709392,-117.667037,"33.709392:-117.667037","CA"
"92612",33.661515,-117.821661,"33.661515:-117.821661","CA"
"92614",33.684110,-117.827543,"33.684110:-117.827543","CA"
"92617",33.643014,-117.841949,"33.643014:-117.841949","CA"
"92618",33.685157,-117.734614,"33.685157:-117.734614","CA"
"92620",33.708990,-117.758996,"33.708990:-117.758996","CA"
"92623",33.669500,-117.822200,"33.669500:-117.822200","CA"
"92624",33.455734,-117.664724,"33.455734:-117.664724","CA"
"92625",33.599362,-117.865873,"33.599362:-117.865873","CA"
"92626",33.679094,-117.905530,"33.679094:-117.905530","CA"
"92627",33.648991,-117.917780,"33.648991:-117.917780","CA"
"92629",33.477968,-117.705853,"33.477968:-117.705853","CA"
"92630",33.644304,-117.678912,"33.644304:-117.678912","CA"
"92646",33.664935,-117.964196,"33.664935:-117.964196","CA"
"92647",33.726824,-118.006881,"33.726824:-118.006881","CA"
"92648",33.676740,-118.021160,"33.676740:-118.021160","CA"
"92649",33.722260,-118.054290,"33.722260:-118.054290","CA"
"92651",33.545128,-117.776058,"33.545128:-117.776058","CA"
"92652",33.542500,-117.782500,"33.542500:-117.782500","CA"
"92653",33.593985,-117.709877,"33.593985:-117.709877","CA"
"92655",33.743174,-117.985291,"33.743174:-117.985291","CA"
"92656",33.573580,-117.729559,"33.573580:-117.729559","CA"
"92657",33.593150,-117.831175,"33.593150:-117.831175","CA"
"92659",33.618700,-117.928300,"33.618700:-117.928300","CA"
"92660",33.637966,-117.873246,"33.637966:-117.873246","CA"
"92663",33.626576,-117.930504,"33.626576:-117.930504","CA"
"92672",33.392882,-117.529632,"33.392882:-117.529632","CA"
"92673",33.465829,-117.618662,"33.465829:-117.618662","CA"
"92675",33.570482,-117.549656,"33.570482:-117.549656","CA"
"92676",33.751139,-117.607801,"33.751139:-117.607801","CA"
"92677",33.533718,-117.707353,"33.533718:-117.707353","CA"
"92678",33.663600,-117.589400,"33.663600:-117.589400","CA"
"92679",33.631168,-117.551611,"33.631168:-117.551611","CA"
"92683",33.749095,-117.993666,"33.749095:-117.993666","CA"
"92688",33.622946,-117.608258,"33.622946:-117.608258","CA"
"92690",33.600200,-117.671100,"33.600200:-117.671100","CA"
"92691",33.604221,-117.667659,"33.604221:-117.667659","CA"
"92692",33.604147,-117.646728,"33.604147:-117.646728","CA"
"92694",33.555519,-117.644065,"33.555519:-117.644065","CA"
"92703",33.748754,-117.909421,"33.748754:-117.909421","CA"
"92704",33.719796,-117.914119,"33.719796:-117.914119","CA"
"92705",33.744022,-117.814814,"33.744022:-117.814814","CA"
"92707",33.696593,-117.870968,"33.696593:-117.870968","CA"
"92780",33.737629,-117.821174,"33.737629:-117.821174","CA"
"92782",33.736054,-117.800820,"33.736054:-117.800820","CA"
"92801",33.847780,-117.957293,"33.847780:-117.957293","CA"
"92802",33.810701,-117.916841,"33.810701:-117.916841","CA"
"92805",33.826348,-117.910453,"33.826348:-117.910453","CA"
"92806",33.830991,-117.866806,"33.830991:-117.866806","CA"
"92807",33.851170,-117.788377,"33.851170:-117.788377","CA"
"92808",33.847732,-117.737974,"33.847732:-117.737974","CA"
"92821",33.927010,-117.885398,"33.927010:-117.885398","CA"
"92831",33.876775,-117.893091,"33.876775:-117.893091","CA"
"92832",33.870302,-117.925620,"33.870302:-117.925620","CA"
"92833",33.880916,-117.963038,"33.880916:-117.963038","CA"
